date,ticker,close_price
2024-03-08 22:46:38.911710,AAPL,141.61732859947915
2024-03-09 22:46:38.911710,AAPL,171.70119796483337
2024-03-10 22:46:38.911710,AAPL,141.9301197124402
2024-03-11 22:46:38.911710,AAPL,180.81016205179128
2024-03-12 22:46:38.911710,AAPL,165.53363695799635
2024-03-13 22:46:38.911710,AAPL,161.4386411173356
2024-03-14 22:46:38.911710,AAPL,146.25991263163021
2024-03-15 22:46:38.911710,AAPL,161.74775768417737
2024-03-16 22:46:38.911710,AAPL,120.62221152505818
2024-03-17 22:46:38.911710,AAPL,158.28738781633672
2024-03-18 22:46:38.911710,AAPL,162.3490899952648
2024-03-19 22:46:38.911710,AAPL,140.49042230837438
2024-03-20 22:46:38.911710,AAPL,147.68739384603919
2024-03-21 22:46:38.911710,AAPL,168.8928611829943
2024-03-22 22:46:38.911710,AAPL,172.54690291874846
2024-03-23 22:46:38.911710,AAPL,134.3793341197025
2024-03-24 22:46:38.911710,AAPL,164.40303489451736
2024-03-25 22:46:38.911710,AAPL,129.4468361514624
2024-03-26 22:46:38.911710,AAPL,148.9284895156112
2024-03-27 22:46:38.911710,AAPL,144.63079412855666
2024-03-28 22:46:38.911710,AAPL,144.3766593970238
2024-03-29 22:46:38.911710,AAPL,176.72385073865848
2024-03-30 22:46:38.911710,AAPL,153.27405786310962
2024-03-31 22:46:38.911710,AAPL,148.1407848001599
2024-04-01 22:46:38.911710,AAPL,146.51717670972343
2024-04-02 22:46:38.911710,AAPL,143.728702099024
2024-04-03 22:46:38.911710,AAPL,149.67778798472247
2024-04-04 22:46:38.911710,AAPL,151.7810958036786
2024-04-05 22:46:38.911710,AAPL,149.25199032945363
2024-04-06 22:46:38.911710,AAPL,175.39831017229662
2024-04-07 22:46:38.911710,AAPL,176.65715636069888
2024-04-08 22:46:38.911710,AAPL,138.15089491637522
2024-04-09 22:46:38.911710,AAPL,148.53016809372667
2024-04-10 22:46:38.911710,AAPL,145.54618664172827
2024-04-11 22:46:38.911710,AAPL,157.0264636474958
2024-04-12 22:46:38.911710,AAPL,146.63053773396345
2024-04-13 22:46:38.911710,AAPL,139.04230448559727
2024-04-14 22:46:38.911710,AAPL,143.34883634270903
2024-04-15 22:46:38.911710,AAPL,164.95045991423737
2024-04-16 22:46:38.911710,AAPL,155.512202429432
2024-04-17 22:46:38.911710,AAPL,135.8427032243203
2024-04-18 22:46:38.911710,AAPL,174.75206823729718
2024-04-19 22:46:38.911710,AAPL,152.50953615253096
2024-04-20 22:46:38.911710,AAPL,148.1463772308665
2024-04-21 22:46:38.911710,AAPL,154.6136955359765
2024-04-22 22:46:38.911710,AAPL,138.76931989832437
2024-04-23 22:46:38.911710,AAPL,166.42375426037523
2024-04-24 22:46:38.911710,AAPL,153.40005467020566
2024-04-25 22:46:38.911710,AAPL,147.01546831275834
2024-04-26 22:46:38.911710,AAPL,190.73479842775578
2024-04-27 22:46:38.911710,AAPL,137.34792206258908
2024-04-28 22:46:38.911710,AAPL,171.41050727894975
2024-04-29 22:46:38.911710,AAPL,153.33700750166534
2024-04-30 22:46:38.911710,AAPL,155.85322730568743
2024-05-01 22:46:38.911710,AAPL,129.10698597269044
2024-05-02 22:46:38.911710,AAPL,144.64022184185077
2024-05-03 22:46:38.911710,AAPL,166.32760431850193
2024-05-04 22:46:38.911710,AAPL,167.75504323238056
2024-05-05 22:46:38.911710,AAPL,140.0043220902256
2024-05-06 22:46:38.911710,AAPL,139.9341223541479
2024-05-07 22:46:38.911710,AAPL,126.29427308514451
2024-05-08 22:46:38.911710,AAPL,166.6747893282487
2024-05-09 22:46:38.911710,AAPL,146.9815054160884
2024-05-10 22:46:38.911710,AAPL,169.20685280582416
2024-05-11 22:46:38.911710,AAPL,168.21094320967453
2024-05-12 22:46:38.911710,AAPL,155.02987517760056
2024-05-13 22:46:38.911710,AAPL,131.15980903711952
2024-05-14 22:46:38.911710,AAPL,135.81136917123504
2024-05-15 22:46:38.911710,AAPL,158.50236672730682
2024-05-16 22:46:38.911710,AAPL,150.24096586098392
2024-05-17 22:46:38.911710,AAPL,143.72652222183547
2024-05-18 22:46:38.911710,AAPL,137.80357787424165
2024-05-19 22:46:38.911710,AAPL,147.01885057633996
2024-05-20 22:46:38.911710,AAPL,160.953352800313
2024-05-21 22:46:38.911710,AAPL,152.80949921649275
2024-05-22 22:46:38.911710,AAPL,162.80002194471857
2024-05-23 22:46:38.911710,AAPL,143.09195349238257
2024-05-24 22:46:38.911710,AAPL,165.88993872002118
2024-05-25 22:46:38.911710,AAPL,153.56894371060656
2024-05-26 22:46:38.911710,AAPL,125.0750113737831
2024-05-27 22:46:38.911710,AAPL,167.39011096785524
2024-05-28 22:46:38.911710,AAPL,143.29351065858657
2024-05-29 22:46:38.911710,AAPL,132.94090902367674
2024-05-30 22:46:38.911710,AAPL,152.15806229756947
2024-05-31 22:46:38.911710,AAPL,148.144768371904
2024-06-01 22:46:38.911710,AAPL,165.15510304654495
2024-06-02 22:46:38.911710,AAPL,146.20380882475413
2024-06-03 22:46:38.911710,AAPL,155.61742091388874
2024-06-04 22:46:38.911710,AAPL,150.80573618878063
2024-06-05 22:46:38.911710,AAPL,139.5936162208306
2024-06-06 22:46:38.911710,AAPL,142.18373195410814
2024-06-07 22:46:38.911710,AAPL,154.4242011611266
2024-06-08 22:46:38.911710,AAPL,174.0734050072115
2024-06-09 22:46:38.911710,AAPL,137.84387447261605
2024-06-10 22:46:38.911710,AAPL,144.611688523834
2024-06-11 22:46:38.911710,AAPL,146.50216325988566
2024-06-12 22:46:38.911710,AAPL,135.96733215290052
2024-06-13 22:46:38.911710,AAPL,176.29486689540119
2024-06-14 22:46:38.911710,AAPL,164.9154779897476
2024-06-15 22:46:38.911710,AAPL,144.11354614357126
2024-06-16 22:46:38.911710,AAPL,150.77772473302815
2024-06-17 22:46:38.911710,AAPL,178.4905757692587
2024-06-18 22:46:38.911710,AAPL,167.26177428394016
2024-06-19 22:46:38.911710,AAPL,125.00953310688568
2024-06-20 22:46:38.911710,AAPL,150.41774456769872
2024-06-21 22:46:38.911710,AAPL,140.96568691849492
2024-06-22 22:46:38.911710,AAPL,135.4998903898972
2024-06-23 22:46:38.911710,AAPL,136.66350508842692
2024-06-24 22:46:38.911710,AAPL,145.02388254737815
2024-06-25 22:46:38.911710,AAPL,150.3793381938031
2024-06-26 22:46:38.911710,AAPL,149.14089922162142
2024-06-27 22:46:38.911710,AAPL,149.40443667847399
2024-06-28 22:46:38.911710,AAPL,160.718152433868
2024-06-29 22:46:38.911710,AAPL,137.08194159757568
2024-06-30 22:46:38.911710,AAPL,165.27190621791584
2024-07-01 22:46:38.911710,AAPL,140.62254919322464
2024-07-02 22:46:38.911710,AAPL,146.69356149241779
2024-07-03 22:46:38.911710,AAPL,187.33905808087414
2024-07-04 22:46:38.911710,AAPL,165.14029930951256
2024-07-05 22:46:38.911710,AAPL,157.89682026614224
2024-07-06 22:46:38.911710,AAPL,151.02090708826435
2024-07-07 22:46:38.911710,AAPL,162.22968166172478
2024-07-08 22:46:38.911710,AAPL,143.23955704805218
2024-07-09 22:46:38.911710,AAPL,159.3034232493354
2024-07-10 22:46:38.911710,AAPL,145.9015063720262
2024-07-11 22:46:38.911710,AAPL,106.95126370529675
2024-07-12 22:46:38.911710,AAPL,132.41158808310618
2024-07-13 22:46:38.911710,AAPL,123.01782601281488
2024-07-14 22:46:38.911710,AAPL,144.43705929968138
2024-07-15 22:46:38.911710,AAPL,123.78551691953359
2024-07-16 22:46:38.911710,AAPL,178.19267322293285
2024-07-17 22:46:38.911710,AAPL,165.91655398606926
2024-07-18 22:46:38.911710,AAPL,120.48158471577061
2024-07-19 22:46:38.911710,AAPL,180.27660660994323
2024-07-20 22:46:38.911710,AAPL,129.7354871316278
2024-07-21 22:46:38.911710,AAPL,179.27591393785693
2024-07-22 22:46:38.911710,AAPL,183.4151936291552
2024-07-23 22:46:38.911710,AAPL,150.2868288533846
2024-07-24 22:46:38.911710,AAPL,142.34038246003342
2024-07-25 22:46:38.911710,AAPL,148.6618945844851
2024-07-26 22:46:38.911710,AAPL,141.73402409006354
2024-07-27 22:46:38.911710,AAPL,132.37809416470574
2024-07-28 22:46:38.911710,AAPL,162.90552366364196
2024-07-29 22:46:38.911710,AAPL,159.89960711643977
2024-07-30 22:46:38.911710,AAPL,155.25764035556267
2024-07-31 22:46:38.911710,AAPL,156.88200657028506
2024-08-01 22:46:38.911710,AAPL,164.11380738844895
2024-08-02 22:46:38.911710,AAPL,143.43603570411787
2024-08-03 22:46:38.911710,AAPL,159.7503574791016
2024-08-04 22:46:38.911710,AAPL,144.27482608751382
2024-08-05 22:46:38.911710,AAPL,148.46633668015716
2024-08-06 22:46:38.911710,AAPL,162.14026916126943
2024-08-07 22:46:38.911710,AAPL,161.1976758743136
2024-08-08 22:46:38.911710,AAPL,116.05637156439475
2024-08-09 22:46:38.911710,AAPL,144.0546827962161
2024-08-10 22:46:38.911710,AAPL,150.6261364622249
2024-08-11 22:46:38.911710,AAPL,155.1276482634726
2024-08-12 22:46:38.911710,AAPL,166.03877088911628
2024-08-13 22:46:38.911710,AAPL,151.36794784384512
2024-08-14 22:46:38.911710,AAPL,128.6941343631339
2024-08-15 22:46:38.911710,AAPL,138.19594951353557
2024-08-16 22:46:38.911710,AAPL,166.13120728613336
2024-08-17 22:46:38.911710,AAPL,158.15428160944253
2024-08-18 22:46:38.911710,AAPL,157.42735258109423
2024-08-19 22:46:38.911710,AAPL,152.97908531320002
2024-08-20 22:46:38.911710,AAPL,143.74690099881093
2024-08-21 22:46:38.911710,AAPL,155.70643350188243
2024-08-22 22:46:38.911710,AAPL,154.36091918059927
2024-08-23 22:46:38.911710,AAPL,172.63789919131503
2024-08-24 22:46:38.911710,AAPL,135.0794714242367
2024-08-25 22:46:38.911710,AAPL,142.7139320269928
2024-08-26 22:46:38.911710,AAPL,169.84175654847263
2024-08-27 22:46:38.911710,AAPL,144.10054610373322
2024-08-28 22:46:38.911710,AAPL,176.13438683484875
2024-08-29 22:46:38.911710,AAPL,158.04543361878962
2024-08-30 22:46:38.911710,AAPL,151.71121960493562
2024-08-31 22:46:38.911710,AAPL,154.3306786346772
2024-09-01 22:46:38.911710,AAPL,170.33620856124887
2024-09-02 22:46:38.911710,AAPL,147.155655947742
2024-09-03 22:46:38.911710,AAPL,146.08876271868488
2024-09-04 22:46:38.911710,AAPL,146.97116220760785
2024-09-05 22:46:38.911710,AAPL,127.72636668434065
2024-09-06 22:46:38.911710,AAPL,155.61401579412748
2024-09-07 22:46:38.911710,AAPL,158.48134706947585
2024-09-08 22:46:38.911710,AAPL,155.8364454568829
2024-09-09 22:46:38.911710,AAPL,152.87139637213838
2024-09-10 22:46:38.911710,AAPL,141.25400656378042
2024-09-11 22:46:38.911710,AAPL,154.93623197063465
2024-09-12 22:46:38.911710,AAPL,174.6188284357455
2024-09-13 22:46:38.911710,AAPL,157.81024980623167
2024-09-14 22:46:38.911710,AAPL,141.07430290606476
2024-09-15 22:46:38.911710,AAPL,166.41136158443217
2024-09-16 22:46:38.911710,AAPL,169.92639446609428
2024-09-17 22:46:38.911710,AAPL,174.0294242681346
2024-09-18 22:46:38.911710,AAPL,176.9907834878686
2024-09-19 22:46:38.911710,AAPL,161.60360860498167
2024-09-20 22:46:38.911710,AAPL,148.94345789553978
2024-09-21 22:46:38.911710,AAPL,150.06635534187126
2024-09-22 22:46:38.911710,AAPL,156.94969927797686
2024-09-23 22:46:38.911710,AAPL,158.08094851138216
2024-09-24 22:46:38.911710,AAPL,159.2746855543069
2024-09-25 22:46:38.911710,AAPL,148.04483576393
2024-09-26 22:46:38.911710,AAPL,156.10131012007747
2024-09-27 22:46:38.911710,AAPL,152.98488820695096
2024-09-28 22:46:38.911710,AAPL,142.00124736607526
2024-09-29 22:46:38.911710,AAPL,148.02425992980125
2024-09-30 22:46:38.911710,AAPL,179.70806389133017
2024-10-01 22:46:38.911710,AAPL,125.27733494693018
2024-10-02 22:46:38.911710,AAPL,158.76496498722827
2024-10-03 22:46:38.911710,AAPL,154.75870589521406
2024-10-04 22:46:38.911710,AAPL,150.21522372686465
2024-10-05 22:46:38.911710,AAPL,151.77053894199778
2024-10-06 22:46:38.911710,AAPL,141.15296393467818
2024-10-07 22:46:38.911710,AAPL,129.57825929076262
2024-10-08 22:46:38.911710,AAPL,138.55271426126836
2024-10-09 22:46:38.911710,AAPL,160.50129188330342
2024-10-10 22:46:38.911710,AAPL,134.50153138768627
2024-10-11 22:46:38.911710,AAPL,149.26067744917808
2024-10-12 22:46:38.911710,AAPL,133.6790446188621
2024-10-13 22:46:38.911710,AAPL,136.64817936249636
2024-10-14 22:46:38.911710,AAPL,157.6453116858274
2024-10-15 22:46:38.911710,AAPL,160.6693802193078
2024-10-16 22:46:38.911710,AAPL,136.65666977642508
2024-10-17 22:46:38.911710,AAPL,126.89801325548402
2024-10-18 22:46:38.911710,AAPL,159.95153569723945
2024-10-19 22:46:38.911710,AAPL,150.1235392172947
2024-10-20 22:46:38.911710,AAPL,172.45290896994197
2024-10-21 22:46:38.911710,AAPL,153.150752212082
2024-10-22 22:46:38.911710,AAPL,169.05163472417325
2024-10-23 22:46:38.911710,AAPL,141.0483977295358
2024-10-24 22:46:38.911710,AAPL,109.95187547055795
2024-10-25 22:46:38.911710,AAPL,141.86592116683786
2024-10-26 22:46:38.911710,AAPL,158.13097721746843
2024-10-27 22:46:38.911710,AAPL,156.48105003344787
2024-10-28 22:46:38.911710,AAPL,162.71821551002583
2024-10-29 22:46:38.911710,AAPL,155.27797378973105
2024-10-30 22:46:38.911710,AAPL,151.9102577417431
2024-10-31 22:46:38.911710,AAPL,138.91660145271896
2024-11-01 22:46:38.911710,AAPL,151.17228750985743
2024-11-02 22:46:38.911710,AAPL,127.49212039445607
2024-11-03 22:46:38.911710,AAPL,139.1767553268161
2024-11-04 22:46:38.911710,AAPL,155.03168283322802
2024-11-05 22:46:38.911710,AAPL,108.74486108308153
2024-11-06 22:46:38.911710,AAPL,161.71603453492918
2024-11-07 22:46:38.911710,AAPL,154.27273107262226
2024-11-08 22:46:38.911710,AAPL,155.41351701757623
2024-11-09 22:46:38.911710,AAPL,156.75042798665513
2024-11-10 22:46:38.911710,AAPL,137.39664341364616
2024-11-11 22:46:38.911710,AAPL,154.57686100501923
2024-11-12 22:46:38.911710,AAPL,129.2274431440834
2024-11-13 22:46:38.911710,AAPL,138.2237140725231
2024-11-14 22:46:38.911710,AAPL,146.4219138321662
2024-11-15 22:46:38.911710,AAPL,154.37869506463798
2024-11-16 22:46:38.911710,AAPL,150.5384965690996
2024-11-17 22:46:38.911710,AAPL,146.96121913240773
2024-11-18 22:46:38.911710,AAPL,133.02354344196078
2024-11-19 22:46:38.911710,AAPL,139.505615495482
2024-11-20 22:46:38.911710,AAPL,144.54598036139322
2024-11-21 22:46:38.911710,AAPL,148.45808212788498
2024-11-22 22:46:38.911710,AAPL,141.498312404596
2024-11-23 22:46:38.911710,AAPL,173.45759099566385
2024-11-24 22:46:38.911710,AAPL,145.86742572054627
2024-11-25 22:46:38.911710,AAPL,148.96613843921796
2024-11-26 22:46:38.911710,AAPL,138.7739330695486
2024-11-27 22:46:38.911710,AAPL,151.82063918249068
2024-11-28 22:46:38.911710,AAPL,153.78355965834498
2024-11-29 22:46:38.911710,AAPL,166.80773718564578
2024-11-30 22:46:38.911710,AAPL,164.57994130986285
2024-12-01 22:46:38.911710,AAPL,131.3368177158362
2024-12-02 22:46:38.911710,AAPL,156.34179297030119
2024-12-03 22:46:38.911710,AAPL,162.58120136609458
2024-12-04 22:46:38.911710,AAPL,146.55947799634504
2024-12-05 22:46:38.911710,AAPL,145.5783558528639
2024-12-06 22:46:38.911710,AAPL,155.3286108029707
2024-12-07 22:46:38.911710,AAPL,149.62903622737457
2024-12-08 22:46:38.911710,AAPL,170.09838495002975
2024-12-09 22:46:38.911710,AAPL,153.4513019758163
2024-12-10 22:46:38.911710,AAPL,160.69656217080998
2024-12-11 22:46:38.911710,AAPL,151.77067947984082
2024-12-12 22:46:38.911710,AAPL,142.21584298931998
2024-12-13 22:46:38.911710,AAPL,169.5919299663066
2024-12-14 22:46:38.911710,AAPL,145.18150198431698
2024-12-15 22:46:38.911710,AAPL,166.17063361868566
2024-12-16 22:46:38.911710,AAPL,156.54509340277397
2024-12-17 22:46:38.911710,AAPL,147.5197543945657
2024-12-18 22:46:38.911710,AAPL,135.69320997770188
2024-12-19 22:46:38.911710,AAPL,161.28095406195345
2024-12-20 22:46:38.911710,AAPL,139.11278892535518
2024-12-21 22:46:38.911710,AAPL,130.64197034636948
2024-12-22 22:46:38.911710,AAPL,147.52522706112808
2024-12-23 22:46:38.911710,AAPL,142.6518768284516
2024-12-24 22:46:38.911710,AAPL,155.60424676177203
2024-12-25 22:46:38.911710,AAPL,135.63601706236685
2024-12-26 22:46:38.911710,AAPL,141.39024046149888
2024-12-27 22:46:38.911710,AAPL,138.5915706110282
2024-12-28 22:46:38.911710,AAPL,142.31780893825558
2024-12-29 22:46:38.911710,AAPL,127.9269135466144
2024-12-30 22:46:38.911710,AAPL,145.64696294668957
2024-12-31 22:46:38.911710,AAPL,148.02661785324554
2025-01-01 22:46:38.911710,AAPL,176.63425164589702
2025-01-02 22:46:38.911710,AAPL,134.25435428068695
2025-01-03 22:46:38.911710,AAPL,138.89710631694425
2025-01-04 22:46:38.911710,AAPL,165.08156050536755
2025-01-05 22:46:38.911710,AAPL,136.69626361822694
2025-01-06 22:46:38.911710,AAPL,149.26386437472698
2025-01-07 22:46:38.911710,AAPL,167.2908893807721
2025-01-08 22:46:38.911710,AAPL,145.33395579338438
2025-01-09 22:46:38.911710,AAPL,109.48083330487111
2025-01-10 22:46:38.911710,AAPL,137.35216118010578
2025-01-11 22:46:38.911710,AAPL,172.49354383350698
2025-01-12 22:46:38.911710,AAPL,147.14713196892123
2025-01-13 22:46:38.911710,AAPL,146.5707834026072
2025-01-14 22:46:38.911710,AAPL,130.84848705356325
2025-01-15 22:46:38.911710,AAPL,146.50666346412407
2025-01-16 22:46:38.911710,AAPL,144.35446626356486
2025-01-17 22:46:38.911710,AAPL,165.73657138943446
2025-01-18 22:46:38.911710,AAPL,126.76598218020189
2025-01-19 22:46:38.911710,AAPL,149.1989175143956
2025-01-20 22:46:38.911710,AAPL,158.98083626645277
2025-01-21 22:46:38.911710,AAPL,159.23049350245674
2025-01-22 22:46:38.911710,AAPL,170.2202948539384
2025-01-23 22:46:38.911710,AAPL,156.498900888423
2025-01-24 22:46:38.911710,AAPL,184.07165636262104
2025-01-25 22:46:38.911710,AAPL,173.42554237998527
2025-01-26 22:46:38.911710,AAPL,158.69191376080212
2025-01-27 22:46:38.911710,AAPL,174.3138939639543
2025-01-28 22:46:38.911710,AAPL,179.42799482494718
2025-01-29 22:46:38.911710,AAPL,131.79868895103274
2025-01-30 22:46:38.911710,AAPL,164.98328763582407
2025-01-31 22:46:38.911710,AAPL,137.73108986066592
2025-02-01 22:46:38.911710,AAPL,167.43319001461234
2025-02-02 22:46:38.911710,AAPL,125.75078460309109
2025-02-03 22:46:38.911710,AAPL,165.4062937297823
2025-02-04 22:46:38.911710,AAPL,170.1112586499469
2025-02-05 22:46:38.911710,AAPL,145.45213084136896
2025-02-06 22:46:38.911710,AAPL,145.491620308205
2025-02-07 22:46:38.911710,AAPL,176.17628128528054
2025-02-08 22:46:38.911710,AAPL,144.8385745386594
2025-02-09 22:46:38.911710,AAPL,160.04061068175625
2025-02-10 22:46:38.911710,AAPL,168.45598759595276
2025-02-11 22:46:38.911710,AAPL,175.8637794202863
2025-02-12 22:46:38.911710,AAPL,140.50790047615223
2025-02-13 22:46:38.911710,AAPL,146.40246379377055
2025-02-14 22:46:38.911710,AAPL,123.66301523170407
2025-02-15 22:46:38.911710,AAPL,167.7828790470943
2025-02-16 22:46:38.911710,AAPL,147.01499607751126
2025-02-17 22:46:38.911710,AAPL,142.680169325436
2025-02-18 22:46:38.911710,AAPL,164.71324897018354
2025-02-19 22:46:38.911710,AAPL,166.80444518465544
2025-02-20 22:46:38.911710,AAPL,143.40100000891775
2025-02-21 22:46:38.911710,AAPL,124.34508921689036
2025-02-22 22:46:38.911710,AAPL,146.43490084468093
2025-02-23 22:46:38.911710,AAPL,164.5875413722067
2025-02-24 22:46:38.911710,AAPL,125.91857100978014
2025-02-25 22:46:38.911710,AAPL,109.12771793348726
2025-02-26 22:46:38.911710,AAPL,158.02504535763555
2025-02-27 22:46:38.911710,AAPL,163.2780096662541
2025-02-28 22:46:38.911710,AAPL,165.8877837471765
2025-03-01 22:46:38.911710,AAPL,153.56389633916177
2025-03-02 22:46:38.911710,AAPL,179.69728224738415
2025-03-03 22:46:38.911710,AAPL,169.05713448975658
2025-03-04 22:46:38.911710,AAPL,143.82906750565206
2025-03-05 22:46:38.911710,AAPL,160.17272866287033
2025-03-06 22:46:38.911710,AAPL,104.53101429598891
2025-03-07 22:46:38.911710,AAPL,169.37794989535394
2025-03-08 22:46:38.911710,AAPL,139.45933417786694
2025-03-09 22:46:38.911710,AAPL,166.60107897672404
2025-03-10 22:46:38.911710,AAPL,155.07099279019693
2025-03-11 22:46:38.911710,AAPL,157.76085164040515
2025-03-12 22:46:38.911710,AAPL,144.87318139291204
2025-03-13 22:46:38.911710,AAPL,147.7620615443134
2025-03-14 22:46:38.911710,AAPL,144.57362657701208
2025-03-15 22:46:38.911710,AAPL,136.95537218002988
2025-03-16 22:46:38.911710,AAPL,124.81431903976569
2025-03-17 22:46:38.911710,AAPL,161.01839505460956
2025-03-18 22:46:38.911710,AAPL,163.0291199961757
2025-03-19 22:46:38.911710,AAPL,151.79874539317765
2025-03-20 22:46:38.911710,AAPL,139.3003042422956
2025-03-21 22:46:38.911710,AAPL,126.93989752030899
2025-03-22 22:46:38.911710,AAPL,158.61523652656277
2025-03-23 22:46:38.911710,AAPL,138.69685313942682
2025-03-24 22:46:38.911710,AAPL,119.70782740227011
2025-03-25 22:46:38.911710,AAPL,143.72112954857093
2025-03-26 22:46:38.911710,AAPL,151.59160080641834
2025-03-27 22:46:38.911710,AAPL,166.15592613258025
2025-03-28 22:46:38.911710,AAPL,143.4278913201191
2025-03-29 22:46:38.911710,AAPL,153.32727783760592
2025-03-30 22:46:38.911710,AAPL,122.62629070109934
2025-03-31 22:46:38.911710,AAPL,156.6481019983275
2025-04-01 22:46:38.911710,AAPL,161.45428620235037
2025-04-02 22:46:38.911710,AAPL,154.20493221763337
2025-04-03 22:46:38.911710,AAPL,156.8135000468969
2025-04-04 22:46:38.911710,AAPL,160.5943610499594
2025-04-05 22:46:38.911710,AAPL,120.850988994293
2025-04-06 22:46:38.911710,AAPL,124.61193404222337
2025-04-07 22:46:38.911710,AAPL,146.51269258272328
2025-04-08 22:46:38.911710,AAPL,164.45537004389277
2025-04-09 22:46:38.911710,AAPL,164.37962600274895
2025-04-10 22:46:38.911710,AAPL,165.71083124904803
2025-04-11 22:46:38.911710,AAPL,150.07028325318097
2025-04-12 22:46:38.911710,AAPL,135.1051280799222
2025-04-13 22:46:38.911710,AAPL,131.0489358541383
2025-04-14 22:46:38.911710,AAPL,142.42704646293674
2025-04-15 22:46:38.911710,AAPL,145.2002781002656
2025-04-16 22:46:38.911710,AAPL,129.55779405937392
2025-04-17 22:46:38.911710,AAPL,139.79658066585395
2025-04-18 22:46:38.911710,AAPL,156.2997316945405
2025-04-19 22:46:38.911710,AAPL,144.39315512845513
2025-04-20 22:46:38.911710,AAPL,174.14822908170967
2025-04-21 22:46:38.911710,AAPL,125.59752593482867
2025-04-22 22:46:38.911710,AAPL,152.39938205431378
2025-04-23 22:46:38.911710,AAPL,165.59965361514926
2025-04-24 22:46:38.911710,AAPL,163.01456508741646
2025-04-25 22:46:38.911710,AAPL,115.48627465838754
2025-04-26 22:46:38.911710,AAPL,149.79454378110574
2025-04-27 22:46:38.911710,AAPL,192.09432792840272
2025-04-28 22:46:38.911710,AAPL,123.79706184813122
2025-04-29 22:46:38.911710,AAPL,126.16591319003773
2025-04-30 22:46:38.911710,AAPL,163.57089244469827
2025-05-01 22:46:38.911710,AAPL,139.67419761386688
2025-05-02 22:46:38.911710,AAPL,144.33570209855552
2025-05-03 22:46:38.911710,AAPL,144.71046141738293
2025-05-04 22:46:38.911710,AAPL,129.26932768552967
2025-05-05 22:46:38.911710,AAPL,164.53815079361058
2025-05-06 22:46:38.911710,AAPL,144.83299287815234
2025-05-07 22:46:38.911710,AAPL,134.7802312285586
2025-05-08 22:46:38.911710,AAPL,172.42956369095452
2025-05-09 22:46:38.911710,AAPL,163.74919135099353
2025-05-10 22:46:38.911710,AAPL,153.8211189535189
2025-05-11 22:46:38.911710,AAPL,137.3292932029212
2025-05-12 22:46:38.911710,AAPL,161.91328528046677
2025-05-13 22:46:38.911710,AAPL,155.81049842868475
2025-05-14 22:46:38.911710,AAPL,147.2112235454288
2025-05-15 22:46:38.911710,AAPL,152.45561220140408
2025-05-16 22:46:38.911710,AAPL,170.75301347830091
2025-05-17 22:46:38.911710,AAPL,166.95490283573017
